gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1144887843	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3564a6f8d-1512-48bb-8257-626a816174bd	Animalia	Chordata	Mammalia	Chiroptera	Miniopteridae	Miniopterus	Miniopterus schreibersii		SPECIES	Miniopterus schreibersii (Kuhl, 1817)	MY	Ulu Kakas, Bukit Sarang	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.65333	113.0515			17.0				2005-01-17T01:00Z	17	1	2005	7261846	7261846	MATERIAL_SAMPLE	USNM	Mammals	10949834			CC_BY_NC_4_0		K. Helgen			2016-08-04T01:44Z		GEODETIC_DATUM_ASSUMED_WGS84
1144890756	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3601f4a49-f7c7-4ba0-b9bc-662383beb189	Animalia	Chordata	Mammalia	Chiroptera	Rhinolophidae	Rhinolophus	Rhinolophus borneensis		SPECIES	Rhinolophus borneensis Peters, 1861	MY	Tubau, Plant Forest Zone, Gua Busuk (cave site)	bc092ff0-02e4-11dc-991f-b8a03c50a862	3.0933	113.6711							2007-02-05T01:00Z	5	2	2007	2432654	2432654	MATERIAL_SAMPLE	USNM	Mammals	10951426			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:04Z		GEODETIC_DATUM_ASSUMED_WGS84
1144892087	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3649abb0a-1212-4c26-bfef-31776c5095e7	Animalia	Chordata	Mammalia	Chiroptera	Rhinolophidae	Rhinolophus	Rhinolophus borneensis		SPECIES	Rhinolophus borneensis Peters, 1861	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-30T01:00Z	30	1	2007	2432654	2432654	MATERIAL_SAMPLE	USNM	Mammals	10952495			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1144894805	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/36dcf2b8d-b756-41b2-89d8-4cdb2fe5729c	Animalia	Chordata	Mammalia	Chiroptera	Rhinolophidae	Rhinolophus	Rhinolophus borneensis		SPECIES	Rhinolophus borneensis Peters, 1861	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-29T01:00Z	29	1	2007	2432654	2432654	MATERIAL_SAMPLE	USNM	Mammals	10952018			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1144896238	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/37295debb-214c-4a59-8340-a731033d69ff	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis	Myotis horsfieldii		SPECIES	Myotis horsfieldii (Temminck, 1840)	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-22T01:00Z	22	1	2007	2432388	2432388	MATERIAL_SAMPLE	USNM	Mammals	10952348			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1144901964	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/385bb8adc-0011-4746-9ea8-c7a9b2ad2c12	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Crocidura	Crocidura fuliginosa		SPECIES	Crocidura fuliginosa (Blyth, 1855)	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-30T01:00Z	30	1	2007	2435562	2435562	MATERIAL_SAMPLE	USNM	Mammals	10955101			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1144902724	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3885c2504-26d7-4f61-be85-f31ce06d5b78	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Penthetor	Penthetor lucasi		SPECIES	Penthetor lucasi (Dobson, 1880)	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-30T01:00Z	30	1	2007	2432933	2432933	MATERIAL_SAMPLE	USNM	Mammals	10952507			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1144904063	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/38cbb003d-3c01-4bc0-adc3-062c8718d318	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Macroglossus	Macroglossus minimus		SPECIES	Macroglossus minimus (E. Geoffroy, 1810)	MY	Ulu Tatau, Samarkan Nursery	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.65333	113.0515							2005-02-03T01:00Z	3	2	2005	5218625	5218625	MATERIAL_SAMPLE	USNM	Mammals	10949908			CC_BY_NC_4_0		K. Helgen			2016-08-04T01:44Z		GEODETIC_DATUM_ASSUMED_WGS84
1144907391	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/397e016c3-1481-4c3b-955b-5e4f8cf8ccd3	Animalia	Chordata	Mammalia	Rodentia	Muridae	Sundamys	Sundamys muelleri		SPECIES	Sundamys muelleri (Jentink, 1879)	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-27T01:00Z	27	1	2007	2438465	2438465	MATERIAL_SAMPLE	USNM	Mammals	10952857			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1144907465	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/39812d9b5-62b2-44f4-be51-d343dfe94466	Animalia	Chordata	Mammalia	Chiroptera	Rhinolophidae	Rhinolophus	Rhinolophus borneensis		SPECIES	Rhinolophus borneensis Peters, 1861	MY	Tubau, Plant Forest Zone, Gua Busuk (cave site)	bc092ff0-02e4-11dc-991f-b8a03c50a862	3.0933	113.6711							2007-02-05T01:00Z	5	2	2007	2432654	2432654	MATERIAL_SAMPLE	USNM	Mammals	10951425			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:04Z		GEODETIC_DATUM_ASSUMED_WGS84
1144909134	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/39d980cd6-41d4-4c5b-a22e-f96783f1eb05	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis			GENUS	Myotis Kaup, 1829	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-23T01:00Z	23	1	2007	2432384		MATERIAL_SAMPLE	USNM	Mammals	10952125			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1144914515	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3af956ab7-c036-4046-8120-1f2bb086124b	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros cervinus		SPECIES	Hipposideros cervinus (Gould, 1854)	MY	Ulu Kakas, Bukit Sarang	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.65333	113.0515			17.0				2005-01-16T01:00Z	16	1	2005	5218596	5218596	MATERIAL_SAMPLE	USNM	Mammals	11780307	DEW 8654		CC_BY_NC_4_0		D. Wilson			2016-08-04T01:44Z		GEODETIC_DATUM_ASSUMED_WGS84
1144917724	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3ba606ecb-71c6-4bbb-99aa-40e252cc5e45	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Kerivoula	Kerivoula papillosa		SPECIES	Kerivoula papillosa (Temminck, 1840)	MY	Ulu Kakas, Bukit Sarang	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.65333	113.0515			17.0				2005-01-21T01:00Z	21	1	2005	2432541	2432541	MATERIAL_SAMPLE	USNM	Mammals	10949866			CC_BY_NC_4_0		K. Helgen			2016-08-04T01:44Z		GEODETIC_DATUM_ASSUMED_WGS84
1144918004	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3bb504849-5143-4e16-a243-a1bd9dac9d7d	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Macroglossus	Macroglossus minimus		SPECIES	Macroglossus minimus (E. Geoffroy, 1810)	MY	Ulu Kakas, Bukit Sarang	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.65333	113.0515			17.0				2005-01-31T01:00Z	31	1	2005	5218625	5218625	MATERIAL_SAMPLE	USNM	Mammals	10949887			CC_BY_NC_4_0		K. Helgen			2016-08-04T01:44Z		GEODETIC_DATUM_ASSUMED_WGS84
1144924133	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3cfcf6832-878f-4bc8-8dd8-50f6fd781ad9	Animalia	Chordata	Mammalia	Rodentia	Muridae	Sundamys	Sundamys muelleri		SPECIES	Sundamys muelleri (Jentink, 1879)	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-24T01:00Z	24	1	2007	2438465	2438465	MATERIAL_SAMPLE	USNM	Mammals	10952491			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1144924396	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3d0aea799-037f-4392-b02b-d699866cef4b	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros cervinus		SPECIES	Hipposideros cervinus (Gould, 1854)	MY	Tubau, Plant Forest Zone, Gua Busuk (cave site)	bc092ff0-02e4-11dc-991f-b8a03c50a862	3.0933	113.6711							2007-02-05T01:00Z	5	2	2007	5218596	5218596	MATERIAL_SAMPLE	USNM	Mammals	10951428			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:04Z		GEODETIC_DATUM_ASSUMED_WGS84
1144933595	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3ef3cd207-5edc-4d56-9099-dcdd50495ae8	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Penthetor	Penthetor lucasi		SPECIES	Penthetor lucasi (Dobson, 1880)	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-28T01:00Z	28	1	2007	2432933	2432933	MATERIAL_SAMPLE	USNM	Mammals	10951443			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1144937274	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3fb8bb3d4-0b22-4908-a6cc-7b1e7c3e5cef	Animalia	Chordata	Mammalia	Chiroptera	Rhinolophidae	Rhinolophus	Rhinolophus borneensis		SPECIES	Rhinolophus borneensis Peters, 1861	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-30T01:00Z	30	1	2007	2432654	2432654	MATERIAL_SAMPLE	USNM	Mammals	10952536			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1145386117	b15d4952-7d20-46f1-8a3e-556a512b04c5	http://arctos.database.museum/guid/MSB:Mamm:93168?seid=85954	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Thoopterus	Thoopterus nigrescens		SPECIES	Thoopterus nigrescens (Gray, 1870)	ID	Kecamatan: Rindingallo; Desa Awan, Dusun: Rantekarua; Tana Toraja.	939ed180-aa7b-11db-8edf-b8a03c50a862	2.90217	119.69732			2150.0	0.0			2000-08-13T02:00Z	13	8	2000	2432784	2432784	PRESERVED_SPECIMEN	MSB	Mammal specimens	93168		unknown	CC0_1_0		Collector(s): Sulawesi 2000, Luis A. Ruedas			2016-08-27T07:04Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;COORDINATE_ROUNDED
1101185148	dce8feb0-6c89-11de-8225-b8a03c50a862	812a032c-aebb-4630-9ec5-e5e2e87781f3	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Rousettus	Rousettus amplexicaudatus		SPECIES	Rousettus amplexicaudatus (E. Geoffroy, 1810)	ID		770c30d2-c2a8-4bb2-8056-6167297cddae	0.9	109.9		0.001					1980-10-01T01:00Z		10	1980	2432948	2432948	PRESERVED_SPECIMEN	AM	Mammalogy	M.11645			CC_BY_4_0		WEIR, J S			2016-08-04T16:24Z		GEODETIC_DATUM_ASSUMED_WGS84
1101185446	dce8feb0-6c89-11de-8225-b8a03c50a862	01000021-ed67-49a7-81dd-0f833ff7f190	Animalia	Chordata	Mammalia	Scandentia	Tupaiidae	Tupaia	Tupaia splendidula		SPECIES	Tupaia splendidula Gray, 1865	ID		770c30d2-c2a8-4bb2-8056-6167297cddae	0.9	109.9		0.001					1980-10-01T01:00Z		10	1980	2436291	2436291	PRESERVED_SPECIMEN	AM	Mammalogy	M.11903			CC_BY_4_0		Weir, J S			2016-08-04T16:24Z		GEODETIC_DATUM_ASSUMED_WGS84
1101198129	dce8feb0-6c89-11de-8225-b8a03c50a862	005f2e4c-c382-4acc-bb87-2f6a0aebd006	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros cervinus		SPECIES	Hipposideros cervinus (Gould, 1854)	MY		770c30d2-c2a8-4bb2-8056-6167297cddae	4.033	114.883		0.001					1990-01-10T01:00Z	10	1	1990	5218596	5218596	PRESERVED_SPECIMEN	AM	Mammalogy	M.21634			CC_BY_4_0		Hand Archer Godthelp			2016-08-04T16:24Z		GEODETIC_DATUM_ASSUMED_WGS84
1147042732	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	0e5d541b-4344-4a0e-a77e-b6e1ea295bbd	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca fascicularis		SPECIES	Macaca fascicularis (Raffles, 1821)	MY	Tawau Hills Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	4.45387	117.94833							2013-03-04T01:00Z	4	3	2013	2436603	2436603	MACHINE_OBSERVATION	CLO	ML	479278			CC0_1_0		Sophie C Orzechowski		NATIVE	2016-08-04T05:29Z		COORDINATE_ROUNDED
1147047855	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	144a9010-31a0-482f-a2c0-de1c3ecf0a79	Animalia	Chordata	Mammalia	Primates	Hominidae	Pongo	Pongo pygmaeus	wurmbii	SUBSPECIES	Pongo pygmaeus subsp. wurmbii Tiedemann, 1808	ID	Gunung Palung National Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.21333	110.09533							2009-07-10T02:00Z	10	7	2009	5707418	5219532	MACHINE_OBSERVATION	CLO	ML	467065			CC0_1_0		Timothy G Laman		NATIVE	2016-08-04T05:29Z		COORDINATE_ROUNDED
1147081050	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	3b10e0c1-ab65-48e0-9b6e-4c8c0c7d2fe9	Animalia	Chordata	Mammalia	Primates	Hylobatidae	Hylobates	Hylobates albibarbis		SPECIES	Hylobates albibarbis Lyon, 1911	ID	Gunung Palung National Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.21333	110.09533							2009-07-10T02:00Z	10	7	2009	5707402	5707402	MACHINE_OBSERVATION	CLO	ML	467060			CC0_1_0		Timothy G Laman		NATIVE	2016-08-04T05:29Z		COORDINATE_ROUNDED
1147094229	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	4a5c8db6-c953-4aa4-9770-8843b4ff7ec0	Animalia	Chordata	Mammalia	Primates	Hominidae	Pongo	Pongo pygmaeus	wurmbii	SUBSPECIES	Pongo pygmaeus subsp. wurmbii Tiedemann, 1808	ID	Gunung Palung National Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.21333	110.09533							2009-07-17T02:00Z	17	7	2009	5707418	5219532	MACHINE_OBSERVATION	CLO	ML	467124			CC0_1_0		Timothy G Laman		NATIVE	2016-08-04T05:29Z		COORDINATE_ROUNDED
1147103696	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	5559bd5a-2cbe-4520-944e-56a87cbf9886	Animalia	Chordata	Mammalia	Primates	Hylobatidae				FAMILY	Hylobatidae	MY	Tawau Hills Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	4.40188	117.88785							2013-03-02T01:00Z	2	3	2013	5484		MACHINE_OBSERVATION	CLO	ML	180842			CC0_1_0		Sophie C Orzechowski		NATIVE	2016-08-04T05:29Z		COORDINATE_ROUNDED
1147123531	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	6c931188-9516-400c-962b-a2b856190407	Animalia	Chordata	Mammalia	Primates	Hominidae	Pongo	Pongo pygmaeus	wurmbii	SUBSPECIES	Pongo pygmaeus subsp. wurmbii Tiedemann, 1808	ID	Gunung Palung National Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.21333	110.09533							2009-07-11T02:00Z	11	7	2009	5707418	5219532	MACHINE_OBSERVATION	CLO	ML	467085			CC0_1_0		Timothy G Laman		NATIVE	2016-08-04T05:29Z		COORDINATE_ROUNDED
1147162384	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	99888987-0c90-46dc-83f2-38b009422184	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Presbytis	Presbytis rubicunda		SPECIES	Presbytis rubicunda (Müller, 1838)	MY	Tawau Hills Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	4.39926	117.88929							2013-02-27T01:00Z	27	2	2013	5219560	5219560	MACHINE_OBSERVATION	CLO	ML	479640			CC0_1_0		Justin M Hite		NATIVE	2016-08-04T05:29Z		COORDINATE_ROUNDED
1147182150	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	b0678615-3c75-407b-8a41-372eebfe00f5	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca fascicularis		SPECIES	Macaca fascicularis (Raffles, 1821)	ID	Gunung Palung National Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.21333	110.09533							2010-08-15T02:00Z	15	8	2010	2436603	2436603	MACHINE_OBSERVATION	CLO	ML	467887			CC0_1_0		Timothy G Laman		NATIVE	2016-08-04T05:29Z		COORDINATE_ROUNDED
1147195484	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	c0070c68-a870-4a42-b8ce-ed1f7527fd32	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Presbytis	Presbytis rubicunda		SPECIES	Presbytis rubicunda (Müller, 1838)	ID	Gunung Palung National Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.21333	110.09533							2010-08-14T02:00Z	14	8	2010	5219560	5219560	MACHINE_OBSERVATION	CLO	ML	467872			CC0_1_0		Timothy G Laman		NATIVE	2016-08-04T05:29Z		COORDINATE_ROUNDED
1147199333	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	c45b73e9-4e9e-4e55-b095-6bc1ab7c4942	Animalia	Chordata	Mammalia	Primates	Hominidae	Pongo	Pongo pygmaeus	wurmbii	SUBSPECIES	Pongo pygmaeus subsp. wurmbii Tiedemann, 1808	ID	Gunung Palung National Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.21333	110.09533							2009-07-11T02:00Z	11	7	2009	5707418	5219532	MACHINE_OBSERVATION	CLO	ML	467073			CC0_1_0		Timothy G Laman		NATIVE	2016-08-04T05:29Z		COORDINATE_ROUNDED
1147205158	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	cb2b438e-eddc-4c1d-993f-99bc691e059a	Animalia	Chordata	Mammalia	Primates	Hominidae	Pongo	Pongo pygmaeus	wurmbii	SUBSPECIES	Pongo pygmaeus subsp. wurmbii Tiedemann, 1808	ID	Gunung Palung National Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.21333	110.09533							2009-07-23T02:00Z	23	7	2009	5707418	5219532	MACHINE_OBSERVATION	CLO	ML	467256			CC0_1_0		Timothy G Laman		NATIVE	2016-08-04T05:29Z		COORDINATE_ROUNDED
1147227042	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	e4dc75bd-d434-4999-9546-7d840f1d8224	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Macaca	Macaca fascicularis		SPECIES	Macaca fascicularis (Raffles, 1821)	ID	Gunung Palung National Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.21333	110.09533							2010-08-07T02:00Z	7	8	2010	2436603	2436603	MACHINE_OBSERVATION	CLO	ML	467799			CC0_1_0		Timothy G Laman		NATIVE	2016-08-04T05:29Z		COORDINATE_ROUNDED
1147250387	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	ffe3d932-2445-4afe-85a5-7e98ad000719	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Presbytis	Presbytis rubicunda		SPECIES	Presbytis rubicunda (Müller, 1838)	MY	Tawau Hills Park, Tawau Division, Malaysian Borneo	e2e717bf-551a-4917-bdc9-4fa0f342c530	4.45387	117.94833							2012-07-25T02:00Z	25	7	2012	5219560	5219560	MACHINE_OBSERVATION	CLO	ML	471639			CC0_1_0		Jack P Hruska		NATIVE	2016-08-04T05:29Z		COORDINATE_ROUNDED
1211791673	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:44690	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Cynopterus	Cynopterus brachyotis		SPECIES	Cynopterus brachyotis (Müller, 1838)	MY	Binatang, 16 km From Nearest Village	ff418020-1d67-11d9-8435-b8a03c50a862	2.15	111.61667							1968-04-04T01:00Z	4	4	1968	2432837	2432837	PRESERVED_SPECIMEN	ROM	Mammals	44690	MJB1		CC_BY_NC_4_0	Royal Ontario Museum; ROM	Breen, MJ			2016-08-04T15:23Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;COORDINATE_ROUNDED
1211811790	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:90813	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros cervinus		SPECIES	Hipposideros cervinus (Gould, 1854)	MY	Gomantong Forest Reserve, Along West Side Wall Outside Entrance To Simut Hitam Cave	ff418020-1d67-11d9-8435-b8a03c50a862	5.51667	118.06667							1982-10-12T01:00Z	12	10	1982	5218596	5218596	PRESERVED_SPECIMEN	ROM	Mammals	90813			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Francis, CM			2016-08-04T15:23Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;COORDINATE_ROUNDED
1211811826	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:90797	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros cervinus		SPECIES	Hipposideros cervinus (Gould, 1854)	MY	Gomantong Forest Reserve, Along West Side Wall Outside Entrance To Simut Hitam Cave	ff418020-1d67-11d9-8435-b8a03c50a862	5.51667	118.06667							1982-10-12T01:00Z	12	10	1982	5218596	5218596	PRESERVED_SPECIMEN	ROM	Mammals	90797			CC_BY_NC_4_0	Royal Ontario Museum; ROM	Francis, CM			2016-08-04T15:23Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;COORDINATE_ROUNDED
1015064274	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JF459809	Animalia	Chordata	Mammalia	Rodentia	Muridae	Chrotomys	Chrotomys whiteheadi		SPECIES	Maxomys whiteheadi (Thomas, 1894)	ID		ada9d123-ddb4-467d-8891-806ea8d94230	2.85	115.8							1993-06-07T02:00Z	7	6	1993	2438838	2438292	UNKNOWN						CC_BY_4_0		Engstrom, MD, Lim, BK			2016-08-04T13:20Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1015064284	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JF459727	Animalia	Chordata	Mammalia	Rodentia	Muridae	Maxomys	Maxomys rajah		SPECIES	Maxomys rajah (Thomas, 1894)	ID		ada9d123-ddb4-467d-8891-806ea8d94230	2.85	115.8							1993-06-07T02:00Z	7	6	1993	2438847	2438847	UNKNOWN						CC_BY_4_0		Engstrom, MD, Lim, BK			2016-08-04T13:20Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1015064398	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JF459814	Animalia	Chordata	Mammalia	Rodentia	Muridae	Chrotomys	Chrotomys whiteheadi		SPECIES	Maxomys whiteheadi (Thomas, 1894)	ID		ada9d123-ddb4-467d-8891-806ea8d94230	2.67	115.62							1993-06-15T02:00Z	15	6	1993	2438838	2438292	UNKNOWN						CC_BY_4_0		Engstrom, MD, Lim, BK			2016-08-04T13:20Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1015064539	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JF459737	Animalia	Chordata	Mammalia	Rodentia	Muridae	Maxomys	Maxomys rajah		SPECIES	Maxomys rajah (Thomas, 1894)	ID		ada9d123-ddb4-467d-8891-806ea8d94230	2.85	115.8							1993-05-29T02:00Z	29	5	1993	2438847	2438847	UNKNOWN						CC_BY_4_0		Engstrom, MD, Lim, BK			2016-08-04T13:20Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1015064609	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JF459822	Animalia	Chordata	Mammalia	Rodentia	Muridae	Chrotomys	Chrotomys whiteheadi		SPECIES	Maxomys whiteheadi (Thomas, 1894)	ID		ada9d123-ddb4-467d-8891-806ea8d94230	2.67	115.62							1993-06-20T02:00Z	20	6	1993	2438838	2438292	UNKNOWN						CC_BY_4_0		Engstrom, MD, Lim, BK			2016-08-04T13:20Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
